candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
1075600 147_18246	411		201562	96.60	411
1076316 147_27403	413		928249	95.20	413
1076759 148_8724	410		4403	94.10	410
1078248 156_7462	413		4406763	95.20	413
1078373 148_13511	412		1047956	94.40	412
1078997 148_4111	407		544631	95.30	407
1080436 148_16603	409		1953696	94.40	409
1081222 147_16196	411		247727	91.00	411
1081815 156_5488	414		4447353	98.60	414
1082539 156_8479	412		316765	93.70	412
1083508 156_27084	413		93199	93.50	413
1084045 156_20719	413		1140492	96.40	413
1084157 156_38273	414		322340	93.00	414
1084865 156_2593	413		928249	96.60	413
1084950 148_35865	407		294399	95.60	407
1085646 156_26242	413		518033	96.10	413
1085832 162_7269	412		316765	94.40	412
1086621 147_7795	411		749805	94.90	411
1088120 148_9247	408		4388133	95.60	408
108905 148_19798	411		73760	93.90	411
1090029 156_2508	414		322340	95.70	414
1090059 156_8905	413		928249	96.60	413
1090273 147_28508	409		1953696	90.50	409
1091060 148_32770	412		926588	93.20	412
1093466 147_36277	411		686593	98.10	411
1093610 146_18306	411		996510	94.40	411
109364 156_36658	409		805194	90.70	409
1093698 148_11257	409		367523	91.20	409
1097359 146_18760	412		126133	95.10	412
110059 176_41173	410		303937	92.90	410
110321 162_36847	411		996510	94.60	411
1103391 150_3448	411		2435847	97.80	411
1104627 147_15760	411		686593	95.90	411
1105085 146_2515	411		583617	88.10	411
1105459 147_31085	412		268585	94.90	412
1105574 148_8375	411		4304452	93.90	411
1105814 178_54557	410		573135	97.30	410
1106204 147_12073	411		686593	95.40	411
1106324 156_2382	411		27485	95.90	411
1106471 156_25130	414		4463767	98.60	414
1106617 147_12003	411		4462642	96.80	411
1107027 156_5483	413		518033	94.20	413
1107159 148_7335	411		73760	95.10	411
1107335 146_29737	410		126133	95.90	410
1107385 170_16668	413		518033	94.20	413
1108350 156_7263	414		368639	96.10	414
1108638 162_18864	416		4403574	94.50	416
1108726 148_24615	411		1146188	95.90	411
1108886 147_12289	412		4319691	96.60	412
1108960 147_7939	412		926588	93.00	412
1109587 148_9221	412		1124893	95.40	412
1110317 170_578	413		518033	94.90	413
1110763 147_8722	412		1047956	95.40	412
1111294 156_5974	412		834065	94.90	412
1111449 147_28548	413		261768	91.80	413
1111582 156_2095	413		773586	94.90	413
1111847 147_27505	413		93199	96.40	413
1111874 147_23124	412		1047956	95.10	412
1111882 146_1725	409		367523	92.20	409
1116372 148_24951	411		201562	93.90	411
1118300 146_21764	412		926588	93.20	412
1118561 148_29549	412		4319691	95.90	412
1118978 147_32686	411		749805	93.90	411
1119860 170_57629	409		367523	88.80	409
1121124 152_23849	413		1668820	96.60	413
1122504 147_32898	409		367523	89.20	409
1122622 148_12031	412		834065	94.20	412
1125570 146_31478	411		352389	91.70	411
1125832 147_14839	412		354006	93.00	412
1126111 147_35487	412		834065	95.10	412
1126475 148_16701	405		4294643	90.40	405
1127804 148_14573	411		264416	94.90	411
1128880 165_19833	413		2818167	90.10	413
1129906 147_33714	409		142736	89.70	409
1134031 170_838	413		1668820	96.60	413
1135458 147_20386	412		354006	92.20	412
1136141 148_7712	412		215053	93.40	412
1138007 156_1350	409		144239	92.20	409
1138534 156_12998	413		1668820	96.90	413
1141188 147_18458	411		268585	94.40	411
114166 156_27829	413		773586	94.70	413
1141758 148_13530	413		3359884	97.30	413
1143645 147_32356	410		926588	92.90	410
114462 147_1239	412		834065	94.70	412
1145795 147_20197	412		926588	93.70	412
1146530 156_12267	409		805194	90.70	409
1147718 147_23283	411		264416	92.90	411
1148212 170_20085	412		545782	94.20	412
123510 170_40126	412		834065	95.40	412
124309 147_118	412		834065	94.90	412
126056 148_2147	412		749805	93.90	412
126195 147_20400	411		4304452	92.20	411
127534 147_1327	409		127534	99.80	409
131001 156_29850	414		4447353	95.40	414
134018 155_24108	409		541485	95.80	409
13568 156_18890	413		241543	97.30	413
136015 167_21	411		264416	94.20	411
136946 147_19692	412		834065	94.40	412
137445 167_14879	411		157064	92.50	411
137609 161_11420	412		4336516	98.30	412
138130 156_28673	412		2435847	93.40	412
138668 165_1897	413		2818167	91.00	413
139763 156_4563	412		2435847	93.00	412
140235 156_34296	411		264416	94.90	411
141176 170_38541	412		1143228	93.00	412
142471 148_4678	413		542103	87.20	413
144380 165_21871	411		4304452	93.40	411
144518 147_8026	411		686593	90.30	411
144713 148_15150	412		247727	91.70	412
146193 148_18045	414		93199	95.20	414
147488 156_27740	409		805194	89.70	409
149938 147_30377	412		926588	89.10	412
152350 166_7322	411		686593	96.80	411
1523627 156_17528	412		834065	91.00	412
152485 156_35036	413		773586	93.90	413
15286 156_26007	413		773586	94.20	413
153084 148_28900	410		264416	95.40	410
153544 170_5927	413		4406763	95.60	413
153978 147_3712	412		3359884	97.10	412
154064 148_36388	409		993578	89.20	409
156232 170_54764	411		516285	93.20	411
156357 156_5979	409		92430	90.50	409
157428 170_10495	413		4406763	96.40	413
1574711 147_20139	407		367523	95.30	407
157489 168_56517	412		518033	96.40	412
157514 147_23868	410		824826	90.20	410
159038 156_38988	413		940486	89.10	413
159446 161_12475	412		518033	96.40	412
160548 161_28307	413		518033	95.60	413
16144 147_6228	413		4430839	94.40	413
161490 146_30304	408		4388133	91.90	408
162230 148_11502	412		126133	95.40	412
1625448 156_25434	412		2157225	96.40	412
163090 148_32132	409		40435	93.60	409
1637549 147_29833	409		591063	93.20	409
169006 148_4157	411		686593	90.30	411
16939 147_22480	414		207386	88.40	414
170020 156_12431	412		808882	91.70	412
172202 156_25537	412		126133	97.80	412
173883 156_26467	410		266935	97.10	410
175904 156_1871	409		144239	96.30	409
1759078 156_38605	412		773586	94.90	412
175931 147_23325	411		760005	92.00	411
176680 146_27304	412		926588	92.70	412
1787644 163_9745	413		3359884	97.10	413
1793401 147_15120	413		3359884	97.10	413
180502 147_25783	411		549805	92.00	411
1811594 146_5589	411		73760	95.60	411
182912 148_25341	412		4319691	96.40	412
1832447 163_34041	406		300026	90.90	406
1835911 156_36489	411		4196058	94.20	411
18499 147_1373	412		354006	93.70	412
1855583 148_28872	413		93199	94.40	413
1858797 147_1402	410		4377099	91.00	410
189438 147_2113	412		4319691	94.70	412
1901956 148_19543	412		215053	91.70	412
191237 147_34224	409		993578	92.20	409
1918929 147_639	421		3792581	92.40	421
1921593 156_1412	409		367523	92.70	409
192776 170_1941	413		518033	95.20	413
19385 148_5487	411		3576145	88.80	411
19427 147_20965	412		354006	93.20	412
194964 146_11904	413		93199	93.20	413
196265 156_22753	414		4447353	98.30	414
1977254 156_4718	409		4388133	89.70	409
1991307 170_4714	413		518033	96.10	413
203115 147_10744	413		4336516	92.00	413
203357 148_29654	411		264416	95.60	411
2062160 171_46112	413		834174	88.90	413
206331 171_30067	411		206331	97.10	411
207885 148_7611	411		749805	92.70	411
208141 147_1081	411		157064	92.20	411
208352 156_19137	412		1143228	91.50	412
2105446 147_14198	407		158415	90.40	407
215776 168_15708	416		4323733	97.80	416
217060 148_10802	413		535512	93.20	413
217410 147_33430	412		3728119	92.50	412
218823 148_1178	413		2818167	93.70	413
219439 148_19472	413		93199	93.00	413
219900 148_8481	413		4438565	90.30	413
220524 147_27650	414		667312	93.00	414
22289 147_4279	411		201562	91.20	411
223206 148_2741	413		2818167	94.20	413
223368 147_3006	412		834065	95.40	412
223418 156_6426	414		667312	92.30	414
223684 148_18236	411		824826	92.90	411
224042 156_11116	411		4462642	96.40	411
224155 156_9311	412		2157225	97.30	412
2254348 147_28571	410		294399	95.40	410
225453 156_4130	412		179300	90.50	412
225582 156_26340	411		686593	97.10	411
226516 147_11298	411		4377099	92.90	411
228065 148_4027	411		73760	93.90	411
2295958 148_34117	412		4319691	93.70	412
22962 148_1869	411		264416	95.90	411
2297613 147_19010	414		368639	94.70	414
2300392 156_23584	411		277676	93.90	411
234866 148_12352	411		73760	94.90	411
235024 147_9655	412		268585	94.70	412
236821 147_19391	412		834065	94.90	412
238693 146_8521	411		4377099	91.20	411
239619 148_12326	412		1047956	95.40	412
239924 147_30581	412		4319691	95.10	412
240032 147_36558	407		367523	95.10	407
240501 161_44086	412		1143228	91.00	412
241009 147_7573	411		201562	93.70	411
24111 147_21912	411		201562	92.00	411
241186 148_28005	411		73760	94.60	411
241449 147_11607	411		4377099	91.00	411
241454 162_31591	410		4304095	96.80	410
241789 147_34691	412		834065	93.40	412
241895 170_9030	409		760505	88.00	409
24271 170_4407	413		518033	93.70	413
242829 156_37130	411		201562	90.50	411
243161 147_25702	414		4463767	90.80	414
243185 147_13512	411		268585	95.10	411
243500 148_6597	411		264416	92.20	411
243829 148_28452	410		201562	98.00	410
243943 148_6079	414		4463767	95.40	414
244248 148_6672	412		4319691	96.10	412
245596 156_4962	413		535512	93.00	413
2458172 147_36158	410		686593	95.10	410
245980 147_33133	408		3359884	97.30	408
246060 147_37732	413		93199	95.20	413
246083 147_19244	415		4334217	91.80	415
248505 147_13261	411		573135	94.20	411
248695 178_5052	413		4430839	93.50	413
250096 156_432	410		264416	96.80	410
250112 147_8907	411		4377099	92.20	411
250206 156_29513	411		686593	97.60	411
250626 147_17668	413		2818167	90.60	413
250794 148_5106	413		104326	93.20	413
251218 147_7327	412		354006	90.50	412
251488 147_4682	409		993578	90.50	409
251539 147_4089	413		82334	93.50	413
252345 147_6827	413		93199	93.90	413
252679 171_4766	413		4482886	96.40	413
2529285 148_14583	411		268585	93.90	411
253112 156_30176	410		4397694	90.70	410
253214 156_7129	411		686593	93.20	411
253429 148_29333	410		1118571	90.20	410
254021 148_19227	413		292203	94.70	413
254401 147_5217	411		201562	89.80	411
254662 148_20469	412		834065	93.70	412
254890 147_7491	413		93199	92.50	413
254938 147_7887	411		157064	93.20	411
2549460 148_4264	409		993578	90.50	409
255307 147_20435	411		749805	95.40	411
256089 147_9763	412		354006	92.50	412
256116 148_36643	412		4319691	96.40	412
256276 146_24323	410		686593	95.40	410
257737 148_30154	415		4024554	90.40	415
2578886 147_27577	409		4044058	93.20	409
258175 147_1591	409		106431	89.70	409
2582263 147_14011	412		834065	94.40	412
259993 157_37870	413		1668820	94.70	413
263590 148_32766	414		368639	95.20	414
264546 156_2722	411		73760	96.10	411
266330 177_31858	413		518033	98.30	413
266445 156_38303	414		1668820	96.40	414
266661 147_12868	411		73760	96.80	411
267416 147_33211	412		834065	95.40	412
268061 147_24180	409		144239	92.20	409
268968 147_2751	411		73760	94.90	411
269058 156_1862	413		518033	94.90	413
269781 147_30068	410		549805	91.50	410
273018 156_39934	409		327512	91.20	409
273647 170_39822	412		516285	92.50	412
274200 147_20608	414		890463	89.60	414
275097 148_30460	411		834065	94.40	411
275171 148_14092	413		93199	91.00	413
275257 146_25326	411		201562	93.70	411
275296 156_32655	411		1146188	96.40	411
275810 147_2051	411		4456735	94.20	411
276010 156_5700	413		93199	90.80	413
276631 148_30511	411		73760	92.90	411
276959 167_750	412		1143228	92.70	412
278140 165_8867	411		545782	89.80	411
278426 170_45778	413		4406763	96.90	413
278680 148_33609	411		4377099	91.70	411
2791042 147_9527	414		368639	95.20	414
280369 147_18915	412		4319691	96.40	412
280968 156_5847	409		144239	92.20	409
2819697 147_28393	413		2818167	91.80	413
285497 147_14029	410		352389	93.70	410
285553 148_22889	409		993578	90.70	409
28736 148_19044	412		1143228	92.20	412
2880504 147_18502	409		4044058	94.10	409
288521 157_11430	413		518033	96.10	413
288784 167_53514	413		1668820	94.90	413
288912 147_293	412		126133	99.30	412
290241 161_33750	412		2157225	99.00	412
2902522 147_31493	409		544631	95.10	409
291421 156_4716	411		264416	95.90	411
2949144 168_33651	412		126133	95.60	412
295031 147_24087	412		4319691	96.40	412
295146 156_36769	412		773586	93.40	412
295974 147_36809	412		2157225	97.60	412
296086 156_36726	413		200629	93.20	413
297457 167_35146	413		518033	95.90	413
299879 166_33881	413		1117319	94.90	413
300495 152_22274	413		518033	96.40	413
300662 152_17482	412		2157225	95.10	412
301160 156_38139	413		93199	91.30	413
3015662 147_35513	412		289174	94.20	412
301926 156_2063	413		93199	92.70	413
302479 148_34570	414		368639	95.90	414
305420 148_15824	412		354006	90.00	412
305561 156_37481	413		773586	93.50	413
305982 147_31605	412		268585	94.70	412
306515 147_11004	411		201562	96.60	411
307057 147_2515	411		73760	94.60	411
309065 147_8750	413		2818167	91.50	413
31386 148_5542	409		127534	93.90	409
316000 148_21913	412		93199	91.50	412
316515 157_37162	413		1668820	96.40	413
316924 147_8098	411		294399	95.90	411
317024 148_578	409		4388133	92.90	409
318726 147_11199	414		322340	93.70	414
318906 147_27204	413		93199	93.00	413
3195989 147_31829	412		926588	93.70	412
3230029 146_977	409		1953696	93.60	409
323588 146_12647	413		93199	92.00	413
323791 147_234	411		686593	95.60	411
323954 148_17144	411		686593	94.60	411
3250064 158_6921	412		202319	92.00	412
326054 148_26407	412		926588	94.20	412
326270 177_36829	413		518033	96.90	413
326308 148_11024	413		93199	92.30	413
326569 161_23151	412		2157225	98.30	412
3267277 147_8670	412		834065	95.40	412
32882 147_767	409		993578	91.00	409
328917 156_21857	413		261768	93.00	413
329402 170_14356	412		518033	96.40	412
329731 148_28877	412		354006	93.70	412
330570 170_21878	412		4450538	91.70	412
330923 148_451	411		4462642	96.80	411
332364 156_9047	413		518033	93.90	413
3329353 147_1939	410		993578	90.20	410
332958 147_22886	410		834065	95.60	410
333178 156_3906	413		518033	93.90	413
334110 148_15552	410		73760	96.10	410
334656 156_19665	413		4406763	94.70	413
334666 166_37208	413		773586	95.60	413
3352044 146_285	413		2818167	92.50	413
3355047 156_21218	413		773586	94.40	413
335887 167_301	413		518033	95.20	413
336745 147_3174	413		82334	92.70	413
337048 148_214	411		320888	96.80	411
337083 156_32600	410		4434334	96.10	410
337345 156_29204	411		550826	95.40	411
338852 177_37836	413		518033	95.60	413
339358 170_35764	413		1117319	97.10	413
339660 148_26696	412		208090	93.00	412
3423513 148_36010	411		749805	94.90	411
342427 162_24667	411		4456252	92.20	411
342666 161_46157	412		2157225	97.80	412
342724 147_26417	412		4319691	88.80	412
342749 147_37344	411		926588	93.70	411
342801 156_3208	413		518033	94.20	413
342928 147_3912	413		261768	93.50	413
3441309 147_24971	412		834065	94.20	412
345448 163_8339	411		320888	94.90	411
345540 147_27379	411		1047956	94.90	411
345813 146_31160	411		686593	94.60	411
345899 175_12498	409		333042	98.50	409
346019 148_29682	411		73760	95.60	411
346056 147_33696	410		1124893	93.70	410
347153 156_17567	411		4196058	94.40	411
347529 156_14449	409		347529	99.30	409
347846 148_20297	410		926588	93.40	410
347922 157_39806	413		518033	97.10	413
348680 156_40459	412		722817	88.60	412
349024 156_28010	412		316765	93.00	412
349131 156_17998	414		368639	94.00	414
352468 147_21461	413		1117319	98.10	413
354004 147_12813	412		4319691	94.40	412
354042 147_23407	412		926588	90.30	412
354494 170_42514	413		518033	96.40	413
355089 177_29522	413		518033	96.10	413
355367 168_5620	411		1146188	93.90	411
356089 156_721	413		518033	94.40	413
3587343 147_22193	409		144239	91.70	409
360691 148_36114	411		749805	93.90	411
363383 147_28603	413		560685	89.10	413
3642506 148_31355	409		327512	89.00	409
366451 147_28740	412		560685	93.20	412
367189 147_34238	411		157064	93.20	411
368293 147_14102	412		834065	88.80	412
368849 147_11914	411		834065	95.10	411
369953 148_33869	412		215053	92.20	412
370301 147_10042	412		4403	91.70	412
372473 170_43577	412		1047956	95.10	412
3727987 147_21180	413		3359884	98.10	413
3732408 170_16471	413		518033	94.70	413
377546 156_24913	411		686593	92.00	411
37958 147_609	411		73760	94.90	411
382125 148_31959	409		4388133	93.60	409
383122 170_4653	413		1125228	92.30	413
3851582 170_20430	413		518033	95.90	413
3879458 170_46159	413		518033	93.90	413
389067 168_4129	413		518033	96.90	413
38908 170_8825	413		518033	96.10	413
3908638 147_29922	412		268585	93.90	412
391286 148_15069	413		93199	93.20	413
394796 147_11393	412		4319691	96.40	412
397513 148_4620	406		144239	90.60	406
401960 147_18913	409		1953696	89.70	409
406145 148_14416	411		4319691	93.90	411
407459 156_31439	410		686593	93.70	410
408706 148_6952	409		993578	90.00	409
4104836 156_4687	409		4388133	93.90	409
413173 146_12832	411		686593	91.50	411
4168094 170_20677	413		518033	94.70	413
417967 148_2734	411		218639	91.20	411
4197698 148_14826	409		805194	91.20	409
4244621 148_26417	408		127534	90.40	408
425938 160_5070	411		202319	91.20	411
4260090 148_8982	409		2373126	92.70	409
42642 148_17698	412		2435847	91.50	412
427025 156_5062	411		4196058	95.10	411
4282872 147_26276	412		215053	92.20	412
4295043 147_27180	411		352389	88.30	411
4298525 162_37484	410		996510	93.70	410
4301099 147_35407	411		686593	87.10	411
4303249 147_3698	411		4377099	93.20	411
4304781 177_4749	314		209870	92.70	314
4307347 147_23078	411		294399	96.40	411
4308376 147_8012	411		686593	97.60	411
4309182 146_25421	407		367523	93.90	407
430929 161_42966	413		2818167	92.00	413
4311799 148_9855	411		749805	93.40	411
4316539 156_21221	409		144239	91.40	409
4318935 147_29926	412		268585	93.00	412
432284 147_32982	413		3359884	97.30	413
4325011 148_15746	411		28592	96.40	411
4327501 147_8225	412		4319691	93.40	412
4328189 147_22805	412		1047956	94.70	412
4328432 148_34800	411		294399	92.90	411
4329518 147_16889	409		993578	91.40	409
4331815 148_6870	412		354006	93.20	412
4333020 147_22636	410		268585	94.90	410
4333237 170_20039	412		516285	91.50	412
4337676 156_531	409		144239	96.10	409
4338115 146_11685	412		207386	90.80	412
4340137 162_37321	413		4432284	96.10	413
4343005 147_1586	412		834065	96.10	412
4344018 147_29849	409		993578	90.20	409
4344055 147_29691	412		4403	91.00	412
4345397 147_24774	412		834065	93.70	412
4345543 148_36865	413		93199	93.90	413
4349891 177_12982	409		518033	95.60	409
4357118 156_39474	411		179300	92.00	411
4357992 153_1772	409		993578	92.20	409
4358818 156_17680	413		518033	92.50	413
4358821 156_36187	409		518033	94.60	409
4362546 156_15321	409		367523	89.20	409
436314 156_1434	409		144239	98.80	409
4364838 167_10410	412		4323142	91.70	412
4369794 148_36619	413		1839271	91.00	413
4369927 147_37284	411		73760	94.20	411
4375328 148_21530	411		201562	89.50	411
4376230 147_37437	412		834065	93.70	412
4376233 148_28783	412		126133	95.90	412
4376234 166_2257	411		834065	95.40	411
4376236 147_23334	412		289174	94.40	412
4378411 148_12279	413		2818167	93.20	413
4383172 176_1267	412		202319	93.00	412
4388445 147_33617	409		4044058	93.90	409
4389066 151_17382	409		4434334	96.30	409
4389594 161_36745	413		518033	96.40	413
4390330 175_2135	412		174924	92.00	412
4395986 147_6271	409		993578	89.70	409
4397100 167_38108	412		1125228	91.70	412
4397998 147_12104	412		354006	91.70	412
4401692 170_16940	413		4450538	92.00	413
4406193 147_37145	412		834065	94.90	412
4407939 156_10281	412		289174	95.60	412
4409084 156_3629	414		4447353	97.80	414
4409449 147_19643	409		327512	90.70	409
441019 148_3584	412		1047956	94.70	412
4415319 146_3167	411		73760	94.20	411
4416562 147_11518	410		268585	94.40	410
4418684 146_8877	411		573135	91.70	411
442126 156_1899	409		144239	91.20	409
4422872 161_10134	409		591063	93.60	409
4423201 147_13540	409		144239	91.00	409
4423360 148_16331	413		93199	93.50	413
4428164 156_13451	412		140674	89.80	412
4429559 156_37267	413		518033	95.90	413
4430952 147_12370	412		93199	91.30	412
4431051 148_21140	408		103802	89.50	408
4440251 147_31774	411		157064	91.00	411
4441483 156_6472	412		354006	93.90	412
4441804 156_34548	411		518033	95.40	411
4444335 146_1067	413		807070	90.60	413
4446686 156_34269	414		4312480	90.60	414
4448948 148_22232	412		926588	93.00	412
4449608 147_22899	410		926588	93.20	410
4449851 147_5634	412		268585	92.70	412
4451932 147_15476	413		4463767	96.90	413
4453743 147_32288	409		993578	89.00	409
4454839 148_30389	412		834065	94.90	412
4457195 148_1591	409		4388133	90.70	409
4458848 150_9158	413		109057	97.10	413
4464858 156_25470	411		756593	94.20	411
4466549 162_13382	411		996510	94.40	411
4467214 147_35630	411		218639	90.80	411
4467220 148_20472	408		103802	89.70	408
4478764 146_19956	411		926588	93.90	411
4480240 148_19116	413		207386	90.60	413
448094 147_6233	409		922912	89.70	409
4484484 147_14140	412		834065	95.60	412
44928 156_5443	412		368639	96.60	412
452823 156_40192	412		518033	94.20	412
463794 156_18251	413		518033	93.70	413
463861 156_13235	414		4447353	97.30	414
466445 147_6666	412		289174	94.90	412
49369 162_28483	407		4382457	92.90	407
49435 170_53876	410		926588	93.20	410
498063 147_2153	414		2818167	90.80	414
499899 148_15036	409		544631	95.80	409
509047 156_578	411		686593	90.80	411
509149 177_13149	413		518033	95.40	413
509447 156_7653	411		264416	95.40	411
510182 146_4038	411		157064	92.90	411
510302 156_10613	411		4196058	93.40	411
510360 148_26353	409		142736	88.00	409
511321 148_25877	411		549805	90.50	411
511551 147_919	411		73760	95.40	411
511723 147_3024	410		4462642	96.30	410
512378 156_30620	414		4463767	96.90	414
512485 148_26346	412		126133	94.70	412
513803 147_8265	411		354006	92.70	411
514112 177_51488	413		540502	89.80	413
515265 147_19029	412		126133	97.80	412
516554 153_16343	412		1148027	87.60	412
518002 147_6709	411		268585	94.20	411
518033 161_18278	413		518033	98.30	413
518524 148_27343	409		40435	92.90	409
519510 156_6676	412		354006	93.20	412
520638 156_27310	413		4406763	94.40	413
520926 146_16359	409		3494920	89.00	409
521073 167_42244	410		686593	96.30	410
522749 156_10549	413		261768	93.00	413
524239 156_9801	409		367523	91.00	409
524884 176_17853	408		530323	91.40	408
525391 156_39840	413		773586	93.50	413
525841 147_2118	411		834065	94.60	411
527033 147_5175	413		542103	88.40	413
527532 147_36377	413		527532	98.50	413
527777 148_36841	411		201562	92.70	411
527854 156_30088	411		4196058	95.40	411
528213 148_24476	414		4463767	96.60	414
529116 163_9857	412		4336516	98.10	412
529216 156_2978	411		4196058	94.20	411
529994 148_24212	414		368639	91.80	414
530275 156_964	411		264416	96.60	411
530966 148_29699	413		773586	92.00	413
531052 150_25204	413		1839271	93.50	413
533625 147_34385	412		354006	92.20	412
534316 148_11964	412		354006	92.70	412
534965 147_4745	411		289174	95.10	411
535196 156_32142	411		4196058	94.40	411
535824 156_23347	409		805194	91.20	409
536008 147_16813	413		93199	92.30	413
536754 170_35195	413		518033	96.10	413
537062 170_53634	413		93199	93.00	413
537290 148_31161	412		834065	94.70	412
537775 156_668	409		805194	91.40	409
539735 156_33978	411		241543	94.20	411
539878 147_6872	411		201562	93.20	411
539915 167_17685	411		157064	91.00	411
540133 156_3007	411		264416	96.40	411
540472 146_27869	409		591063	92.90	409
540793 147_32538	412		268585	94.70	412
540940 170_13309	413		4482886	95.20	413
541275 148_16039	410		749805	92.20	410
541299 148_19645	411		686593	89.10	411
541328 157_12712	412		4336516	98.50	412
542078 147_10819	408		367523	91.20	408
542475 147_21011	410		760005	92.00	410
542754 156_32784	413		518033	94.70	413
543151 156_3221	412		140806	95.10	412
544313 146_28038	411		4319691	96.10	411
544536 147_2984	409		142736	88.80	409
544847 147_446	413		93199	93.90	413
544996 171_12523	412		182420	94.20	412
546390 148_15597	411		37026	90.30	411
548253 146_17840	410		686593	96.60	410
548468 147_31017	412		354006	92.50	412
548887 156_26322	407		367523	99.30	407
549374 171_21271	412		516285	93.20	412
551567 146_24544	411		354006	95.60	411
551756 147_21956	411		201562	90.00	411
552376 147_7836	412		268585	95.40	412
552687 148_32972	412		926588	91.50	412
552922 147_27664	412		3728119	91.50	412
553623 156_36307	413		241543	94.40	413
554163 147_5030	412		560685	92.00	412
555655 147_23540	409		127534	90.20	409
555725 147_21164	413		834065	94.90	413
555741 148_33999	410		544631	95.10	410
555870 148_2820	412		1047956	95.40	412
555945 156_30824	410		266935	98.00	410
557138 147_31279	412		4319691	95.40	412
558132 170_972	413		1125228	92.50	413
558170 156_910	411		264416	96.40	411
558264 148_1756	411		73760	94.40	411
5583 148_21818	411		686593	90.00	411
559204 147_22341	412		560685	92.70	412
561245 148_19110	412		926588	93.20	412
561534 148_11022	408		245429	88.00	408
561885 170_27400	411		686593	97.80	411
562206 147_29741	415		562206	98.10	415
563918 156_12836	412		2157225	97.60	412
564704 167_44001	412		1117319	96.40	412
564961 148_30110	412		190084	91.70	412
565246 147_1984	411		73760	94.90	411
565413 147_37760	411		201562	88.60	411
565537 157_28695	413		518033	92.70	413
566233 162_38792	416		4403574	92.10	416
566578 156_25487	411		93530	93.40	411
567437 177_1056	402		511724	94.50	402
567840 147_7501	411		573135	95.60	411
568118 175_36044	409		333042	97.80	409
569061 148_2932	413		2818167	93.20	413
569551 148_25410	411		73760	95.90	411
569939 147_16343	413		261768	93.50	413
570128 156_10958	413		4352887	94.40	413
572351 170_872	411		202319	91.70	411
572586 170_14469	411		760005	92.70	411
572750 156_2866	410		834065	92.00	410
572843 156_14859	413		773586	94.40	413
