candidate sequence ID	candidate nucleotide count	errors	template ID	BLAST percent identity to template	candidate nucleotide count post-NAST
1081815 156_5349	414		4447353	98.60	414
1082539 156_8682	412		316765	93.70	412
1083508 156_26986	413		93199	93.50	413
1084045 156_21000	413		1140492	96.40	413
1084157 156_38395	414		322340	93.00	414
1084865 156_2597	413		928249	96.60	413
1084950 148_35788	407		294399	95.60	407
1085646 156_27937	413		518033	96.10	413
1085832 162_7272	412		316765	94.40	412
1086621 147_7928	411		749805	94.90	411
1088120 148_9888	408		4388133	95.60	408
108905 148_19736	411		73760	93.90	411
1090029 156_2435	414		322340	95.70	414
1090059 156_8625	413		928249	96.60	413
1090273 147_28730	409		1953696	90.50	409
1091060 148_34724	412		926588	93.20	412
1093466 147_36342	411		686593	98.10	411
1093610 146_16634	411		996510	94.40	411
109364 156_36808	409		805194	90.70	409
1093698 148_10972	409		367523	91.20	409
1097359 146_17443	412		126133	95.10	412
110059 176_41384	410		303937	92.90	410
110321 162_37145	411		996510	94.60	411
1103391 150_3446	411		2435847	97.80	411
1104627 147_15412	411		686593	95.90	411
1105085 146_2515	411		583617	88.10	411
1105459 147_31318	412		268585	94.90	412
1105574 148_8246	411		4304452	93.90	411
1105814 178_54693	410		573135	97.30	410
1106204 147_11943	411		686593	95.40	411
1106324 156_2101	411		27485	95.90	411
1106471 156_25556	414		4463767	98.60	414
1106617 147_12068	411		4462642	96.80	411
1107027 156_5344	413		518033	94.20	413
1107159 148_7339	411		73760	95.10	411
1107335 146_31429	410		126133	95.90	410
1107385 170_16959	413		518033	94.20	413
1108350 156_7267	414		368639	96.10	414
1108638 162_19484	416		4403574	94.50	416
1108726 148_24847	411		1146188	95.90	411
1108886 147_12231	412		4319691	96.60	412
1108960 147_7655	412		926588	93.00	412
1109587 148_9926	412		1124893	95.40	412
1110317 170_648	413		518033	94.90	413
1110763 147_8930	412		1047956	95.40	412
1111294 156_6257	412		834065	94.90	412
1111449 147_28610	413		261768	91.80	413
1111582 156_2092	413		773586	94.90	413
1111847 147_27507	413		93199	96.40	413
1111874 147_23112	412		1047956	95.10	412
1111882 146_1934	409		367523	92.20	409
1116372 148_25062	411		201562	93.90	411
1118300 146_21980	412		926588	93.20	412
1118561 148_29439	412		4319691	95.90	412
1118978 147_32622	411		749805	93.90	411
1119860 170_57516	409		367523	88.80	409
1121124 152_24182	413		1668820	96.60	413
1122504 147_30303	409		367523	89.20	409
1122622 148_12096	412		834065	94.20	412
1125570 146_31220	411		352389	91.70	411
1125832 147_15252	412		354006	93.00	412
1126111 147_35544	412		834065	95.10	412
1126475 148_16823	405		4294643	90.40	405
1127804 148_15130	411		264416	94.90	411
1128880 165_19565	413		2818167	90.10	413
1129906 147_33701	409		142736	89.70	409
1134031 170_908	413		1668820	96.60	413
1135458 147_20726	412		354006	92.20	412
1136141 148_8132	412		215053	93.40	412
1138007 156_1067	409		144239	92.20	409
1138534 156_12930	413		1668820	96.90	413
1141188 147_18190	411		268585	94.40	411
114166 156_27699	413		773586	94.70	413
1141758 148_13657	413		3359884	97.30	413
1143645 147_32819	410		926588	92.90	410
114462 147_887	412		834065	94.70	412
1145795 147_20571	412		926588	93.70	412
1146530 156_11869	409		805194	90.70	409
1147718 147_23355	411		264416	92.90	411
1148212 170_20529	412		545782	94.20	412
123510 170_39895	412		834065	95.40	412
124309 147_328	412		834065	94.90	412
126056 148_2427	412		749805	93.90	412
126195 147_20740	411		4304452	92.20	411
127534 147_1325	409		127534	99.80	409
131001 156_29822	414		4447353	95.40	414
134018 155_24048	409		541485	95.80	409
13568 156_19117	413		241543	97.30	413
136015 167_300	411		264416	94.20	411
136946 147_20026	412		834065	94.40	412
137445 167_14803	411		157064	92.50	411
137609 161_11632	412		4336516	98.30	412
138130 156_28239	412		2435847	93.40	412
138668 165_1760	413		2818167	91.00	413
139763 156_4837	412		2435847	93.00	412
140235 156_33912	411		264416	94.90	411
141176 170_38657	412		1143228	93.00	412
142471 148_4047	413		542103	87.20	413
144380 165_21790	411		4304452	93.40	411
144518 147_8091	411		686593	90.30	411
144713 148_15081	412		247727	91.70	412
146193 148_18325	414		93199	95.20	414
147488 156_27516	409		805194	89.70	409
149938 147_30384	412		926588	89.10	412
152350 166_7454	411		686593	96.80	411
1523627 156_17584	412		834065	91.00	412
152485 156_35148	413		773586	93.90	413
15286 156_25881	413		773586	94.20	413
153084 148_29872	410		264416	95.40	410
153544 170_6207	413		4406763	95.60	413
153978 147_3998	412		3359884	97.10	412
154064 148_36044	409		993578	89.20	409
156232 170_54583	411		516285	93.20	411
156357 156_6262	409		92430	90.50	409
157428 170_10559	413		4406763	96.40	413
1574711 147_20132	407		367523	95.30	407
157489 168_56403	412		518033	96.40	412
157514 147_23852	410		824826	90.20	410
159038 156_35930	413		940486	89.10	413
159446 161_12684	412		518033	96.40	412
160548 161_28313	413		518033	95.60	413
16144 147_6081	413		4430839	94.40	413
161490 146_30435	408		4388133	91.90	408
162230 148_11644	412		126133	95.40	412
1625448 156_24939	412		2157225	96.40	412
163090 148_31995	409		40435	93.60	409
1637549 147_29770	409		591063	93.20	409
169006 148_4433	411		686593	90.30	411
16939 147_23534	414		207386	88.40	414
170020 156_13340	412		808882	91.70	412
172202 156_25398	412		126133	97.80	412
173883 156_26532	410		266935	97.10	410
175904 156_2008	409		144239	96.30	409
1759078 156_38429	412		773586	94.90	412
175931 147_23397	411		760005	92.00	411
176680 146_27100	412		926588	92.70	412
1787644 163_9953	413		3359884	97.10	413
1793401 147_14361	413		3359884	97.10	413
180502 147_25948	411		549805	92.00	411
1811594 146_5665	411		73760	95.60	411
182912 148_25414	412		4319691	96.40	412
1832447 163_33832	406		300026	90.90	406
1835911 156_36529	411		4196058	94.20	411
18499 147_1373	412		354006	93.70	412
1855583 148_28925	413		93199	94.40	413
1858797 147_1257	410		4377099	91.00	410
189438 147_2109	412		4319691	94.70	412
1901956 148_19399	412		215053	91.70	412
191237 147_34069	409		993578	92.20	409
1918929 147_571	421		3792581	92.40	421
1921593 156_1409	409		367523	92.70	409
192776 170_2082	413		518033	95.20	413
19385 148_5561	411		3576145	88.80	411
19427 147_21190	412		354006	93.20	412
194964 146_12256	413		93199	93.20	413
196265 156_25067	414		4447353	98.30	414
1977254 156_4441	409		4388133	89.70	409
1991307 170_4293	413		518033	96.10	413
203115 147_10597	413		4336516	92.00	413
203357 148_29720	411		264416	95.60	411
2062160 171_46055	413		834174	88.90	413
206331 171_30343	411		206331	97.10	411
207885 148_7683	411		749805	92.70	411
208141 147_1152	411		157064	92.20	411
208352 156_19002	412		1143228	91.50	412
2105446 147_15240	407		158415	90.40	407
215776 168_15785	416		4323733	97.80	416
217060 148_10462	413		535512	93.20	413
217410 147_34416	412		3728119	92.50	412
218823 148_898	413		2818167	93.70	413
219439 148_19340	413		93199	93.00	413
219900 148_8058	413		4438565	90.30	413
220524 147_28002	414		667312	93.00	414
22289 147_3848	411		201562	91.20	411
223206 148_2675	413		2818167	94.20	413
223368 147_3072	412		834065	95.40	412
223418 156_6089	414		667312	92.30	414
223684 148_18231	411		824826	92.90	411
224042 156_11049	411		4462642	96.40	411
224155 156_9029	412		2157225	97.30	412
2254348 147_28633	410		294399	95.40	410
225453 156_3990	412		179300	90.50	412
225582 156_26591	411		686593	97.10	411
226516 147_11230	411		4377099	92.90	411
228065 148_4648	411		73760	93.90	411
2295958 148_34244	412		4319691	93.70	412
22962 148_1869	411		264416	95.90	411
2297613 147_19090	414		368639	94.70	414
2300392 156_23227	411		277676	93.90	411
234866 148_12279	411		73760	94.90	411
235024 147_9641	412		268585	94.70	412
236821 147_19455	412		834065	94.90	412
238693 146_8573	411		4377099	91.20	411
239619 148_12466	412		1047956	95.40	412
239924 147_30645	412		4319691	95.10	412
240032 147_36629	407		367523	95.10	407
240501 161_44088	412		1143228	91.00	412
241009 147_7360	411		201562	93.70	411
24111 147_21658	411		201562	92.00	411
241186 148_27947	411		73760	94.60	411
241449 147_10760	411		4377099	91.00	411
241454 162_31462	410		4304095	96.80	410
241789 147_34093	412		834065	93.40	412
241895 170_8465	409		760505	88.00	409
24271 170_4478	413		518033	93.70	413
242829 156_37047	411		201562	90.50	411
243161 147_25607	414		4463767	90.80	414
243185 147_13443	411		268585	95.10	411
243500 148_6382	411		264416	92.20	411
243829 148_28553	410		201562	98.00	410
243943 148_5865	414		4463767	95.40	414
244248 148_6464	412		4319691	96.10	412
245596 156_4966	413		535512	93.00	413
2458172 147_35792	410		686593	95.10	410
245980 147_34399	408		3359884	97.30	408
246060 147_37702	413		93199	95.20	413
246083 147_19042	415		4334217	91.80	415
248505 147_13903	411		573135	94.20	411
248695 178_4976	413		4430839	93.50	413
250096 156_153	410		264416	96.80	410
250112 147_9264	411		4377099	92.20	411
250206 156_29381	411		686593	97.60	411
250626 147_17752	413		2818167	90.60	413
250794 148_5530	413		104326	93.20	413
251218 147_7331	412		354006	90.50	412
251488 147_4257	409		993578	90.50	409
251539 147_4787	413		82334	93.50	413
252345 147_7039	413		93199	93.90	413
252679 171_5047	413		4482886	96.40	413
2529285 148_14587	411		268585	93.90	411
253112 156_29986	410		4397694	90.70	410
253214 156_6719	411		686593	93.20	411
253429 148_31300	410		1118571	90.20	410
254021 148_19234	413		292203	94.70	413
254401 147_5204	411		201562	89.80	411
254662 148_20407	412		834065	93.70	412
254890 147_7200	413		93199	92.50	413
254938 147_7815	411		157064	93.20	411
2549460 148_4259	409		993578	90.50	409
255307 147_20481	411		749805	95.40	411
256089 147_9902	412		354006	92.50	412
256116 148_36529	412		4319691	96.40	412
256276 146_23352	410		686593	95.40	410
257737 148_29857	415		4024554	90.40	415
2578886 147_27449	409		4044058	93.20	409
258175 147_1595	409		106431	89.70	409
2582263 147_13879	412		834065	94.40	412
259993 157_35047	413		1668820	94.70	413
263590 148_34720	414		368639	95.20	414
264546 156_2579	411		73760	96.10	411
266330 177_32059	413		518033	98.30	413
266445 156_38321	414		1668820	96.40	414
266661 147_12022	411		73760	96.80	411
267416 147_33211	412		834065	95.40	412
268061 147_24672	409		144239	92.20	409
268968 147_3169	411		73760	94.90	411
269058 156_1999	413		518033	94.90	413
269781 147_29865	410		549805	91.50	410
273018 156_40169	409		327512	91.20	409
273647 170_39838	412		516285	92.50	412
274200 147_21183	414		890463	89.60	414
275097 148_30256	411		834065	94.40	411
275171 148_13749	413		93199	91.00	413
275257 146_26110	411		201562	93.70	411
275296 156_35967	411		1146188	96.40	411
275810 147_1981	411		4456735	94.20	411
276010 156_5483	413		93199	90.80	413
276631 148_30538	411		73760	92.90	411
276959 170_1227	412		1143228	93.00	412
278140 165_8932	411		545782	89.80	411
278426 170_45774	413		4406763	96.90	413
278680 148_33627	411		4377099	91.70	411
2791042 147_10221	414		368639	95.20	414
280369 147_18769	412		4319691	96.40	412
280968 156_5988	409		144239	92.20	409
2819697 147_26986	413		2818167	91.80	413
285497 147_14457	410		352389	93.70	410
285553 148_23937	409		993578	90.70	409
28736 148_18983	412		1143228	92.20	412
2880504 147_18654	409		4044058	94.10	409
288521 157_12200	413		518033	96.10	413
288784 167_53441	413		1668820	94.90	413
288912 147_501	412		126133	99.30	412
290241 161_33810	412		2157225	99.00	412
2902522 147_31429	409		544631	95.10	409
291421 156_4439	411		264416	95.90	411
2949144 168_33987	412		126133	95.60	412
295031 147_26256	412		4319691	96.40	412
295146 156_36498	412		773586	93.40	412
295974 147_36805	412		2157225	97.60	412
296086 156_36576	413		200629	93.20	413
297457 167_35366	413		518033	95.90	413
299879 166_33956	413		1117319	94.90	413
300495 152_22277	413		518033	96.40	413
300662 152_17274	412		2157225	95.10	412
301160 156_38103	413		93199	91.30	413
3015662 147_35444	412		289174	94.20	412
301926 156_2033	413		93199	92.70	413
302479 148_34650	414		368639	95.90	414
305420 148_17787	412		354006	90.00	412
305561 156_37497	413		773586	93.50	413
305982 147_31539	412		268585	94.70	412
306515 147_10997	411		201562	96.60	411
307057 147_2941	411		73760	94.60	411
309065 147_8597	413		2818167	91.50	413
31386 148_6028	409		127534	93.90	409
316000 148_21983	412		93199	91.50	412
316515 157_36313	413		1668820	96.40	413
316924 147_8165	411		294399	95.90	411
317024 148_508	409		4388133	92.90	409
318726 147_8693	414		322340	93.70	414
318906 147_26799	413		93199	93.00	413
3195989 147_31732	412		926588	93.70	412
3230029 146_977	409		1953696	93.60	409
323588 146_12582	413		93199	92.00	413
323791 147_654	411		686593	95.60	411
323954 148_16939	411		686593	94.60	411
3250064 158_6990	412		202319	92.00	412
326054 148_26536	412		926588	94.20	412
326270 177_36708	413		518033	96.90	413
326308 148_11097	413		93199	92.30	413
326569 161_23229	412		2157225	98.30	412
3267277 147_8324	412		834065	95.40	412
32882 147_835	409		993578	91.00	409
328917 156_21718	413		261768	93.00	413
329402 170_14209	412		518033	96.40	412
329731 148_28930	412		354006	93.70	412
330570 170_21837	412		4450538	91.70	412
330923 148_381	411		4462642	96.80	411
332364 156_9040	413		518033	93.90	413
3329353 147_2359	410		993578	90.20	410
332958 147_23178	410		834065	95.60	410
333178 156_3623	413		518033	93.90	413
334110 148_15404	410		73760	96.10	410
334656 156_19632	413		4406763	94.70	413
334666 166_36980	413		773586	95.60	413
3352044 146_215	413		2818167	92.50	413
3355047 156_22538	413		773586	94.40	413
335887 167_21	413		518033	95.20	413
336745 147_3309	413		82334	92.70	413
337048 148_284	411		320888	96.80	411
337083 156_32531	410		4434334	96.10	410
337345 156_29086	411		550826	95.40	411
338852 177_37578	413		518033	95.60	413
339358 170_35791	413		1117319	97.10	413
339660 148_26712	412		208090	93.00	412
3423513 148_35736	411		749805	94.90	411
342427 162_24595	411		4456252	92.20	411
342666 161_46272	412		2157225	97.80	412
342724 147_26553	412		4319691	88.80	412
342749 147_37404	411		926588	93.70	411
342801 156_3170	413		518033	94.20	413
342928 147_3912	413		261768	93.50	413
3441309 147_24889	412		834065	94.20	412
345448 163_7294	411		320888	94.90	411
345540 147_27375	411		1047956	94.90	411
345813 146_31268	411		686593	94.60	411
345899 175_12499	409		333042	98.50	409
346019 148_29805	411		73760	95.60	411
346056 147_34006	410		1124893	93.70	410
347153 156_17004	411		4196058	94.40	411
347529 156_14669	409		347529	99.30	409
347846 148_20224	410		926588	93.40	410
347922 157_39662	413		518033	97.10	413
348680 156_40484	412		722817	88.60	412
349024 156_27894	412		316765	93.00	412
349131 156_17651	414		368639	94.00	414
352468 147_21396	413		1117319	98.10	413
354004 147_12879	412		4319691	94.40	412
354042 147_23646	412		926588	90.30	412
354494 170_42277	413		518033	96.40	413
355089 177_29535	413		518033	96.10	413
355367 168_5613	411		1146188	93.90	411
356089 156_580	413		518033	94.40	413
3587343 147_22052	409		144239	91.70	409
360691 148_35916	411		749805	93.90	411
363383 147_28940	413		560685	89.10	413
3642506 148_31036	409		327512	89.00	409
366451 147_27812	412		560685	93.20	412
367189 147_34083	411		157064	93.20	411
368293 147_14323	412		834065	88.80	412
368849 147_11786	411		834065	95.10	411
369953 148_33710	412		215053	92.20	412
370301 147_9889	412		4403	91.70	412
372473 170_43711	412		1047956	95.10	412
3727987 147_21078	413		3359884	98.10	413
3732408 170_16547	413		518033	94.70	413
377546 156_24771	411		686593	92.00	411
37958 147_465	411		73760	94.90	411
382125 148_31889	409		4388133	93.60	409
383122 170_4864	413		1125228	92.30	413
3851582 170_20401	413		518033	95.90	413
3879458 170_46426	413		518033	93.90	413
389067 168_4273	413		518033	96.90	413
38908 170_8623	413		518033	96.10	413
3908638 147_29999	412		268585	93.90	412
391286 148_15003	413		93199	93.20	413
394796 147_11406	412		4319691	96.40	412
397513 148_3639	406		144239	90.60	406
401960 147_18767	409		1953696	89.70	409
406145 148_14281	411		4319691	93.90	411
407459 156_31170	410		686593	93.70	410
408706 148_6678	409		993578	90.00	409
4104836 156_4686	409		4388133	93.90	409
413173 146_12890	411		686593	91.50	411
4168094 170_20966	413		518033	94.70	413
417967 148_2668	411		218639	91.20	411
4197698 148_14691	409		805194	91.20	409
4244621 148_26546	408		127534	90.40	408
425938 160_5072	411		202319	91.20	411
4260090 148_8350	409		2373126	92.70	409
42642 148_17563	412		2435847	91.50	412
427025 156_5055	411		4196058	95.10	411
4282872 147_26337	412		215053	92.20	412
4295043 147_27402	411		352389	88.30	411
4298525 162_36442	410		996510	93.70	410
4301099 147_35390	411		686593	87.10	411
4303249 147_3830	411		4377099	93.20	411
4304781 177_4537	314		209870	92.70	314
4307347 147_22447	411		294399	96.40	411
4308376 147_8563	411		686593	97.60	411
4309182 146_25351	407		367523	93.90	407
430929 161_42660	413		2818167	92.00	413
4311799 148_9783	411		749805	93.40	411
4316539 156_22541	409		144239	91.40	409
4318935 147_30003	412		268585	93.00	412
432284 147_32774	413		3359884	97.30	413
4325011 148_17637	411		28592	96.40	411
4327501 147_8016	412		4319691	93.40	412
4328189 147_22479	412		1047956	94.70	412
4328432 148_34782	411		294399	92.90	411
4329518 147_17042	409		993578	91.40	409
4331815 148_6871	412		354006	93.20	412
4333020 147_22907	410		268585	94.90	410
4333237 170_20183	412		516285	91.50	412
4337676 156_881	409		144239	96.10	409
4338115 146_11524	412		207386	90.80	412
4340137 162_37255	413		4432284	96.10	413
4343005 147_1590	412		834065	96.10	412
4344018 147_29831	409		993578	90.20	409
4344055 147_29379	412		4403	91.00	412
4345397 147_24561	412		834065	93.70	412
4345543 148_36892	413		93199	93.90	413
4349891 177_12910	409		518033	95.60	409
4357118 156_36084	411		179300	92.00	411
4357992 153_1566	409		993578	92.20	409
4358818 156_17686	413		518033	92.50	413
4358821 156_35889	409		518033	94.60	409
4362546 156_15278	409		367523	89.20	409
436314 156_1431	409		144239	98.80	409
4364838 167_10695	412		4323142	91.70	412
4369794 148_36748	413		1839271	91.00	413
4369927 147_37154	411		73760	94.20	411
4375328 148_21530	411		201562	89.50	411
4376230 147_37429	412		834065	93.70	412
4376233 148_28604	412		126133	95.90	412
4376234 166_2120	411		834065	95.40	411
4376236 147_23406	412		289174	94.40	412
4378411 148_12143	413		2818167	93.20	413
4383172 176_991	412		202319	93.00	412
4388445 147_33763	409		4044058	93.90	409
4389066 151_18361	409		4434334	96.30	409
4389594 161_36671	413		518033	96.40	413
4390330 175_2134	412		174924	92.00	412
4395986 147_6404	409		993578	89.70	409
4397100 167_38048	412		1125228	91.70	412
4397998 147_12293	412		354006	91.70	412
4401692 170_16504	413		4450538	92.00	413
4406193 147_36942	412		834065	94.90	412
4407939 156_10485	412		289174	95.60	412
4409084 156_3909	414		4447353	97.80	414
4409449 147_19719	409		327512	90.70	409
441019 148_3444	412		1047956	94.70	412
4415319 146_3375	411		73760	94.20	411
4416562 147_11160	410		268585	94.40	410
4418684 146_8943	411		573135	91.70	411
442126 156_1833	409		144239	91.20	409
4422872 161_10139	409		591063	93.60	409
4423201 147_13471	409		144239	91.00	409
4423360 148_16383	413		93199	93.50	413
4428164 156_13316	412		140674	89.80	412
4429559 156_37184	413		518033	95.90	413
4430952 147_12365	412		93199	91.30	412
4431051 148_21339	408		103802	89.50	408
4440251 147_31780	411		157064	91.00	411
4441483 156_5848	412		354006	93.90	412
4441804 156_34583	411		518033	95.40	411
4444335 146_1206	413		807070	90.60	413
4446686 156_34315	414		4312480	90.60	414
4448948 148_22488	412		926588	93.00	412
4449608 147_23191	410		926588	93.20	410
4449851 147_5561	412		268585	92.70	412
4451932 147_15456	413		4463767	96.90	413
4453743 147_32294	409		993578	89.00	409
4454839 148_30410	412		834065	94.90	412
4457195 148_1591	409		4388133	90.70	409
4458848 150_9093	413		109057	97.10	413
4464858 156_24989	411		756593	94.20	411
4466549 162_13237	411		996510	94.40	411
4467214 147_35620	411		218639	90.80	411
4467220 148_20410	408		103802	89.70	408
4478764 146_18153	411		926588	93.90	411
4480240 148_19043	413		207386	90.60	413
448094 147_6086	409		922912	89.70	409
4484484 147_14202	412		834065	95.60	412
44928 156_5592	412		368639	96.60	412
452823 156_39947	412		518033	94.20	412
463794 156_18395	413		518033	93.70	413
463861 156_13309	414		4447353	97.30	414
466445 147_6652	412		289174	94.90	412
49369 162_28407	407		4382457	92.90	407
49435 170_53768	410		926588	93.20	410
498063 147_2149	414		2818167	90.80	414
499899 148_14970	409		544631	95.80	409
509047 156_648	411		686593	90.80	411
509149 177_13149	413		518033	95.40	413
509447 156_7657	411		264416	95.40	411
510182 146_4663	411		157064	92.90	411
510302 156_10622	411		4196058	93.40	411
510360 148_24291	409		142736	88.00	409
511321 148_26131	411		549805	90.50	411
511551 147_918	411		73760	95.40	411
511723 147_2818	410		4462642	96.30	410
512378 156_30417	414		4463767	96.90	414
512485 148_24284	412		126133	94.70	412
513803 147_7904	411		354006	92.70	411
514112 177_51551	413		540502	89.80	413
515265 147_19109	412		126133	97.80	412
516554 153_16987	412		1148027	87.60	412
518002 147_6484	411		268585	94.20	411
518033 161_18220	413		518033	98.30	413
518524 148_27401	409		40435	92.90	409
519510 156_6529	412		354006	93.20	412
520638 156_27319	413		4406763	94.40	413
520926 146_16425	409		3494920	89.00	409
521073 167_41852	410		686593	96.30	410
522749 156_10197	413		261768	93.00	413
524239 156_9946	409		367523	91.00	409
524884 176_17877	408		530323	91.40	408
525391 156_39828	413		773586	93.50	413
525841 147_2114	411		834065	94.60	411
527033 147_5389	413		542103	88.40	413
527532 147_36418	413		527532	98.50	413
527777 148_36576	411		201562	92.70	411
527854 156_29883	411		4196058	95.40	411
528213 148_24657	414		4463767	96.60	414
529116 163_9789	412		4336516	98.10	412
529216 156_2769	411		4196058	94.20	411
529994 148_24168	414		368639	91.80	414
530275 156_542	411		264416	96.60	411
530966 148_29822	413		773586	92.00	413
531052 150_25147	413		1839271	93.50	413
533625 147_34390	412		354006	92.20	412
534316 148_10658	412		354006	92.70	412
534965 147_4750	411		289174	95.10	411
535196 156_31865	411		4196058	94.40	411
535824 156_23364	409		805194	91.20	409
536008 147_16656	413		93199	92.30	413
536754 170_35303	413		518033	96.10	413
537062 170_53702	413		93199	93.00	413
537290 148_31112	412		834065	94.70	412
537775 156_1017	409		805194	91.40	409
539735 156_33861	411		241543	94.20	411
539878 147_7493	411		201562	93.20	411
539915 167_17888	411		157064	91.00	411
540133 156_4762	411		264416	96.40	411
540472 146_28302	409		591063	92.90	409
540793 147_29943	412		268585	94.70	412
540940 170_13655	413		4482886	95.20	413
541275 148_15906	410		749805	92.20	410
541299 148_19630	411		686593	89.10	411
541328 157_12721	412		4336516	98.50	412
542078 147_10721	408		367523	91.20	408
542475 147_20876	410		760005	92.00	410
542754 156_32830	413		518033	94.70	413
543151 156_2868	412		140806	95.10	412
544313 146_28025	411		4319691	96.10	411
544536 147_2699	409		142736	88.80	409
544847 147_166	413		93199	93.90	413
544996 171_12946	412		182420	94.20	412
546390 148_15321	411		37026	90.30	411
548253 146_17911	410		686593	96.60	410
548468 147_31217	412		354006	92.50	412
548887 156_26153	407		367523	99.30	407
549374 171_21253	412		516285	93.20	412
551567 146_24624	411		354006	95.60	411
551756 147_21978	411		201562	90.00	411
552376 147_8194	412		268585	95.40	412
552687 148_33092	412		926588	91.50	412
552922 147_28016	412		3728119	91.50	412
553623 156_36271	413		241543	94.40	413
554163 147_5304	412		560685	92.00	412
555655 147_23251	409		127534	90.20	409
555725 147_21594	413		834065	94.90	413
555741 148_33676	410		544631	95.10	410
555870 148_2259	412		1047956	95.40	412
555945 156_30752	410		266935	98.00	410
557138 147_31314	412		4319691	95.40	412
558132 170_972	413		1125228	92.50	413
558170 156_208	411		264416	96.40	411
558264 148_1963	411		73760	94.40	411
5583 148_20547	411		686593	90.00	411
559204 147_22506	412		560685	92.70	412
561245 148_19037	412		926588	93.20	412
561534 148_11095	408		245429	88.00	408
561885 170_27366	411		686593	97.80	411
562206 147_29624	415		562206	98.10	415
563918 156_12768	412		2157225	97.60	412
564704 167_43746	412		1117319	96.40	412
564961 148_30104	412		190084	91.70	412
565246 147_2621	411		73760	94.90	411
565413 147_37730	411		201562	88.60	411
565537 157_28425	413		518033	92.70	413
566233 162_38669	416		4403574	92.10	416
566578 156_25348	411		93530	93.40	411
567437 177_917	402		511724	94.50	402
567840 147_7840	411		573135	95.60	411
568118 175_35747	409		333042	97.80	409
569061 148_2929	413		2818167	93.20	413
569551 148_25365	411		73760	95.90	411
569939 147_16535	413		261768	93.50	413
570128 156_10756	413		4352887	94.40	413
572351 170_732	411		202319	91.70	411
572586 170_15509	411		760005	92.70	411
572750 156_3007	410		834065	92.00	410
572843 156_14793	413		773586	94.40	413
573135 150_16805	411		573135	98.50	411
